Date,construction,consumer products,energy,finance,healthcare,industrial,plantation,property,REIT,tech,telco,transport,utilities
2013-11-08,1.4478,2.157,,1.9572,,1.6794,1.8837,0.9016,,1.2003,,,
2013-11-11,1.4514,2.1518,,1.9582,,1.6813,1.8857,0.8994,,1.2114,,,
2013-11-12,1.4504,2.1383,,1.9494,,1.6696,1.8782,0.8951,,1.2011,,,
2013-11-13,1.4456,2.1343,,1.9315,,1.6574,1.8738,0.8822,,1.1813,,,
2013-11-14,1.4495,2.1503,,1.927,,1.6496,1.8844,0.8839,,1.1876,,,
2013-11-15,1.4477,2.1571,,1.9289,,1.6626,1.8965,0.8866,,1.2202,,,
2013-11-18,1.4455,2.1592,,1.9347,,1.6618,1.9158,0.8889,,1.2019,,,
2013-11-19,1.4465,2.1673,,1.9297,,1.6757,1.9606,0.8885,,1.2051,,,
2013-11-20,1.4372,2.1481,,1.9193,,1.6682,1.9509,0.8787,,1.186,,,
2013-11-21,1.4321,2.1591,,1.92,,1.6653,1.9262,0.8754,,1.1717,,,
2013-11-22,1.4421,2.1575,,1.925,,1.6607,1.9242,0.8772,,1.1805,,,
2013-11-25,1.4441,2.1587,,1.9318,,1.666,1.9244,0.8771,,1.1828,,,
2013-11-26,1.4278,2.1549,,1.9385,,1.651,1.9196,0.8787,,1.1828,,,
2013-11-27,1.4203,2.1502,,1.938,,1.6508,1.9207,0.8766,,1.1669,,,
2013-11-28,1.4197,2.1607,,1.9482,,1.6618,1.9334,0.8804,,1.1566,,,
2013-11-29,1.4156,2.1594,,1.952,,1.6801,1.94,0.8865,,1.1598,,,
2013-12-02,1.4069,2.1584,,1.9547,,1.684,1.9353,0.8814,,1.1518,,,
2013-12-03,1.399,2.1588,,1.963,,1.6663,1.947,0.8868,,1.147,,,
2013-12-04,1.4027,2.1521,,1.9615,,1.6612,1.9305,0.8861,,1.147,,,
2013-12-05,1.4002,2.1571,,1.9591,,1.6611,1.9594,0.8883,,1.1462,,,
2013-12-06,1.4011,2.1481,,1.9624,,1.6539,1.9653,0.8874,,1.1454,,,
2013-12-09,1.4077,2.1494,,1.9754,,1.6793,1.9783,0.8885,,1.1597,,,
2013-12-10,1.3973,2.1584,,1.9762,,1.6702,1.9823,0.8983,,1.1581,,,
2013-12-11,1.4066,2.1619,,1.9794,,1.6627,1.9642,0.8982,,1.1526,,,
2013-12-12,1.3879,2.1575,,1.9697,,1.6602,1.9616,0.8957,,1.147,,,
2013-12-13,1.3899,2.1538,,1.9691,,1.6634,1.9712,0.8951,,1.1526,,,
2013-12-16,1.3802,2.1478,,1.9636,,1.6544,1.9633,0.8913,,1.1407,,,
2013-12-17,1.3987,2.162,,1.972,,1.6652,1.9734,0.8942,,1.147,,,
2013-12-18,1.3939,2.159,,1.9727,,1.6553,1.954,0.8939,,1.1531,,,
2013-12-19,1.4035,2.1628,,1.9733,,1.6465,1.9834,0.895,,1.1539,,,
2013-12-20,1.3973,2.1421,,1.9673,,1.6476,1.9685,0.9005,,1.1436,,,
2013-12-23,1.3817,2.1554,,1.9565,,1.6504,1.9513,0.8833,,1.1482,,,
2013-12-24,1.3824,2.1552,,1.9596,,1.6504,1.9426,0.8873,,1.1482,,,
2013-12-25,,,,,,,,,,,,,
2013-12-26,1.3904,2.1568,,1.968,,1.6547,1.9525,0.8889,,1.1473,,,
2013-12-27,1.4018,2.1644,,1.9665,,1.6664,1.9791,0.8951,,1.164,,,
2013-12-30,1.4021,2.1751,,1.9753,,1.6815,1.9946,0.8982,,1.1909,,,
2013-12-31,1.334,2.0554,,1.9389,,1.6965,2.3979,0.9516,,1.2097,,,
2014-01-01,,,,,,,,,,,,,
2014-01-02,1.3343,2.0619,,1.9294,,1.687,2.3692,0.9496,,1.2153,,,
2014-01-03,1.3253,2.0534,,1.9196,,1.6749,2.3661,0.9525,,1.2105,,,
2014-01-06,1.3341,2.0407,,1.9499,,1.6692,2.351,0.9604,,1.2393,,,
2014-01-07,1.3316,2.0297,,1.9538,,1.6625,2.329,0.9602,,1.2553,,,
2014-01-08,1.3387,2.0402,,1.9423,,1.6633,2.336,0.9674,,1.2689,,,
2014-01-09,1.3277,2.0397,,1.9468,,1.6702,2.309,0.9659,,1.2792,,,
2014-01-10,1.3259,2.0355,,1.9431,,1.6687,2.1874,0.9678,,1.2724,,,
2014-01-13,1.3285,2.0397,,1.9514,,1.6776,2.1904,0.9634,,1.2836,,,
2014-01-14,,,,,,,,,,,,,
2014-01-15,1.3134,2.0261,,1.9367,,1.6625,2.1713,0.9551,,1.2627,,,
2014-01-16,1.3043,2.02,,1.9365,,1.6555,2.1516,0.946,,1.2551,,,
2014-01-17,,,,,,,,,,,,,
2014-01-20,1.3141,2.0142,,1.9326,,1.6534,2.1508,0.9412,,1.2543,,,
2014-01-21,1.3078,2.0195,,1.9404,,1.668,2.1518,0.9418,,1.2686,,,
2014-01-22,1.3092,2.0223,,1.9284,,1.6685,2.1616,0.9376,,1.2606,,,
2014-01-23,1.3025,1.999,,1.9135,,1.6639,2.1769,0.9397,,1.2487,,,
2014-01-24,1.306,1.9943,,1.9053,,1.6547,2.1549,0.9328,,1.2527,,,
2014-01-27,1.2926,1.9743,,1.885,,1.6371,2.1243,0.9161,,1.2261,,,
2014-01-28,1.2883,1.9697,,1.8914,,1.6433,2.121,0.9136,,1.2285,,,
2014-01-29,1.3053,1.9758,,1.9034,,1.6526,2.1248,0.9188,,1.2528,,,
2014-01-30,1.3186,1.9845,,1.9066,,1.6633,2.1378,0.9233,,1.2466,,,
2014-01-31,,,,,,,,,,,,,
2014-02-03,,,,,,,,,,,,,
2014-02-04,1.2901,1.9739,,1.8915,,1.6465,2.106,0.9058,,1.2476,,,
2014-02-05,1.2958,1.9737,,1.9024,,1.6488,2.1125,0.9088,,1.2546,,,
2014-02-06,1.3041,2.0041,,1.9104,,1.6575,2.1256,0.9085,,1.273,,,
2014-02-07,1.2972,2.0071,,1.9224,,1.6637,2.1292,0.9178,,1.2867,,,
2014-02-10,1.3063,2.012,,1.9294,,1.6737,2.1373,0.9332,,1.2931,,,
2014-02-11,1.3094,2.0212,,1.9342,,1.6778,2.1593,0.9376,,1.2971,,,
2014-02-12,1.3097,2.0371,,1.9302,,1.6778,2.1809,0.9395,,1.2963,,,
2014-02-13,1.305,2.0257,,1.9213,,1.6775,2.1626,0.9369,,1.2966,,,
2014-02-14,1.3096,2.0219,,1.9213,,1.6832,2.1674,0.9423,,1.3296,,,
2014-02-17,1.3227,2.0286,,1.9225,,1.6891,2.1831,0.9499,,1.3414,,,
2014-02-18,1.3273,2.0303,,1.9212,,1.6957,2.1764,0.9499,,1.3306,,,
2014-02-19,1.333,2.0255,,1.925,,1.7043,2.2341,0.955,,1.3354,,,
2014-02-20,1.3325,2.0234,,1.9247,,1.7001,2.2122,0.9546,,1.3328,,,
2014-02-21,1.3401,2.0345,,1.9224,,1.7061,2.2164,0.9632,,1.3304,,,
2014-02-24,1.3414,2.0372,,1.9227,,1.6986,2.2311,0.9618,,1.3199,,,
2014-02-25,1.3427,2.0375,,1.9199,,1.7017,2.2369,0.9568,,1.311,,,
2014-02-26,1.3168,2.0363,,1.9004,,1.7034,2.2084,0.9534,,1.2838,,,
2014-02-27,1.3328,2.038,,1.911,,1.702,2.2336,0.9483,,1.2795,,,
2014-02-28,1.3184,2.0232,,1.9217,,1.701,2.2208,0.9583,,1.2716,,,
2014-03-03,1.3147,2.0177,,1.9062,,1.6865,2.213,0.95,,1.2511,,,
2014-03-04,1.3274,2.0197,,1.9025,,1.6904,2.2255,0.9538,,1.264,,,
2014-03-05,1.3276,2.0339,,1.9052,,1.6934,2.23,0.9516,,1.2783,,,
2014-03-06,1.335,2.0397,,1.9129,,1.7036,2.2657,0.9611,,1.2976,,,
2014-03-07,1.3432,2.0358,,1.9161,,1.7087,2.2749,0.9645,,1.3114,,,
2014-03-10,1.3404,2.0246,,1.9023,,1.7018,2.2636,0.9587,,1.3073,,,
2014-03-11,1.3407,2.0333,,1.9072,,1.719,2.2739,0.9635,,1.299,,,
2014-03-12,1.3217,2.0276,,1.8943,,1.7061,2.2763,0.958,,1.2917,,,
2014-03-13,1.3231,2.0286,,1.8969,,1.6993,2.2631,0.9606,,1.2904,,,
2014-03-14,1.305,2.0079,,1.8853,,1.6922,2.2528,0.9577,,1.2921,,,
2014-03-17,1.3315,2.0152,,1.8939,,1.6943,2.2566,0.9589,,1.2849,,,
2014-03-18,1.3307,2.0143,,1.9031,,1.7019,2.2525,0.9642,,1.2921,,,
2014-03-19,1.3396,2.0138,,1.9013,,1.705,2.2435,0.9666,,1.2925,,,
2014-03-20,1.3351,2.0113,,1.8992,,1.7059,2.2425,0.9669,,1.2951,,,
2014-03-21,1.3523,2.0149,,1.8997,,1.7067,2.241,0.9775,,1.2889,,,
2014-03-24,1.3607,2.0228,,1.9109,,1.7094,2.2591,0.9779,,1.3034,,,
2014-03-25,1.3607,2.0226,,1.9119,,1.7104,2.2599,0.9777,,1.2999,,,
2014-03-26,1.3659,2.0191,,1.9153,,1.7118,2.2615,0.9774,,1.3118,,,
2014-03-27,1.3641,2.0255,,1.9173,,1.7146,2.262,0.9808,,1.3054,,,
2014-03-28,1.3679,2.0315,,1.9182,,1.7268,2.2914,0.9801,,1.2944,,,
2014-03-31,1.3754,1.9987,,1.8491,,1.699,2.2059,0.9878,,1.2975,,,
2014-04-01,1.3711,1.9931,,1.8487,,1.6957,2.1988,0.9912,,1.3358,,,
2014-04-02,1.3764,2.0005,,1.858,,1.7055,2.1978,1.0002,,1.333,,,
2014-04-03,1.3776,1.9999,,1.871,,1.7156,2.2038,1.003,,1.3402,,,
2014-04-04,1.3645,1.9914,,1.8973,,1.6922,2.1846,1.007,,1.336,,,
2014-04-07,1.385,2.0,,1.8935,,1.693,2.1963,1.0103,,1.3344,,,
2014-04-08,1.3721,2.005,,1.8784,,1.6899,2.1967,1.0079,,1.3488,,,
2014-04-09,1.385,2.0174,,1.8798,,1.6994,2.1989,1.0132,,1.3773,,,
2014-04-10,1.4105,2.0264,,1.8852,,1.7032,2.2116,1.0208,,1.3733,,,
2014-04-11,1.4001,2.0243,,1.8764,,1.7002,2.21,1.0221,,1.3685,,,
2014-04-14,1.3913,2.029,,1.8763,,1.7017,2.2036,1.0281,,1.3677,,,
2014-04-15,1.4009,2.0303,,1.8799,,1.7004,2.1976,0.905,,1.3669,,,
2014-04-16,1.4058,2.025,,1.874,,1.7005,2.1911,0.9125,,1.3696,,,
2014-04-17,1.4064,2.0251,,1.8871,,1.7077,2.1878,0.9103,,1.3696,,,
2014-04-18,1.4059,2.0293,,1.8869,,1.709,2.1907,0.913,,1.3776,,,
2014-04-21,1.4129,2.0452,,1.9061,,1.7186,2.1912,0.9202,,1.3881,,,
2014-04-22,1.4145,2.0442,,1.907,,1.7248,2.2092,0.9187,,1.384,,,
2014-04-23,1.4142,2.0466,,1.9043,,1.7239,2.2028,0.9198,,1.384,,,
2014-04-24,1.4156,2.0441,,1.8991,,1.715,2.2098,0.9195,,1.3895,,,
2014-04-25,1.4089,2.0384,,1.8975,,1.7079,2.208,0.918,,1.3961,,,
2014-04-28,1.405,2.0363,,1.8927,,1.7001,2.2004,0.9127,,1.3688,,,
2014-04-29,1.3972,2.0365,,1.8964,,1.6989,2.2055,0.8983,,1.3451,,,
2014-04-30,1.395,2.0394,,1.8945,,1.6924,2.23,0.8987,,1.3459,,,
2014-05-01,,,,,,,,,,,,,
2014-05-02,1.3955,2.0374,,1.8843,,1.6998,2.2244,0.8971,,1.3541,,,
2014-05-05,1.3844,2.0313,,1.869,,1.686,2.2107,0.882,,1.3421,,,
2014-05-06,1.39,2.0274,,1.8699,,1.6815,2.2165,0.8877,,1.3533,,,
2014-05-07,1.3886,2.0362,,1.8694,,1.6783,2.2191,0.9436,,1.3679,,,
2014-05-08,1.3881,2.044,,1.8758,,1.6828,2.2342,0.8858,,1.3783,,,
2014-05-09,1.3913,2.04,,1.878,,1.689,2.2421,0.8921,,1.3854,,,
2014-05-12,1.3893,2.0327,,1.8765,,1.6877,2.2433,0.889,,1.3998,,,
2014-05-13,,,,,,,,,,,,,
2014-05-14,1.405,2.0385,,1.8867,,1.6848,2.2737,0.8954,,1.4174,,,
2014-05-15,1.4132,2.0388,,1.8887,,1.6927,2.2743,0.8934,,1.4022,,,
2014-05-16,1.4132,2.032,,1.8872,,1.6961,2.2928,0.89,,1.4033,,,
2014-05-19,1.4128,2.0324,,1.8906,,1.6952,2.2971,0.8871,,1.4165,,,
2014-05-20,1.4117,2.0306,,1.8879,,1.6943,2.2841,0.8844,,1.4284,,,
2014-05-21,1.4085,2.029,,1.8813,,1.6945,2.2811,0.8831,,1.4276,,,
2014-05-22,1.4103,2.0273,,1.8898,,1.6962,2.2808,0.8855,,1.422,,,
2014-05-23,1.4001,2.0359,,1.8837,,1.6982,2.2566,0.8879,,1.4172,,,
2014-05-26,1.3872,2.0287,,1.8816,,1.7013,2.0716,0.8856,,1.4029,,,
2014-05-27,1.3933,2.0281,,1.8902,,1.7034,2.0737,0.8833,,1.4018,,,
2014-05-28,1.4058,2.026,,1.9021,,1.6934,2.0667,0.8798,,1.4034,,,
2014-05-29,1.3999,2.0288,,1.9087,,1.6883,2.0741,0.8833,,1.3994,,,
2014-05-30,1.3912,2.0343,,1.9202,,1.7013,2.0579,0.8745,,1.4046,,,
2014-06-02,1.4039,2.0275,,1.9032,,1.6836,2.0601,0.8763,,1.3991,,,
2014-06-03,1.4221,2.0274,,1.9067,,1.6871,2.0907,0.8813,,1.5823,,,
2014-06-04,1.4204,2.0243,,1.9011,,1.6853,2.0823,0.8876,,1.5852,,,
2014-06-05,1.4274,2.0214,,1.903,,1.7005,2.0746,0.8878,,1.5921,,,
2014-06-06,1.424,2.0146,,1.8958,,1.6923,2.0727,0.8847,,1.6019,,,
2014-06-09,1.4258,2.0198,,1.8942,,1.6904,2.0818,0.883,,1.6037,,,
2014-06-10,1.4276,2.03,,1.9013,,1.7018,2.096,0.8897,,1.5984,,,
2014-06-11,1.4247,2.0331,,1.8883,,1.6983,2.0973,0.8937,,1.6101,,,
2014-06-12,1.4188,2.0335,,1.8835,,1.6893,2.0932,0.8902,,1.6181,,,
2014-06-13,1.4106,2.0333,,1.8826,,1.6901,2.0913,0.8908,,1.6403,,,
2014-06-16,1.4145,2.0344,,1.8822,,1.6893,2.081,0.8913,,1.656,,,
2014-06-17,1.416,2.0528,,1.8842,,1.6925,2.0747,0.8942,,1.662,,,
2014-06-18,1.4151,2.0426,,1.8897,,1.699,2.0825,0.8939,,1.674,,,
2014-06-19,1.4145,2.0442,,1.9084,,1.6988,2.0899,0.8947,,1.6686,,,
2014-06-20,1.4231,2.0279,,1.9059,,1.7002,2.0983,0.8952,,1.6694,,,
2014-06-23,1.4361,2.0309,,1.9076,,1.7026,2.0991,0.8946,,1.6703,,,
2014-06-24,1.4365,2.0329,,1.9101,,1.7187,2.1102,0.8977,,1.6667,,,
2014-06-25,1.4295,2.0117,,1.9053,,1.7158,2.1073,0.8951,,1.662,,,
2014-06-26,1.4346,2.0193,,1.9023,,1.7137,2.0992,0.8939,,1.6667,,,
2014-06-27,1.4381,2.0201,,1.8925,,1.7098,2.0927,0.8969,,1.6667,,,
2014-06-30,1.4049,2.0505,,1.859,,1.6988,2.1051,0.8923,,1.6711,,,
2014-07-01,1.405,2.0522,,1.8634,,1.6984,2.0982,0.8925,,1.6828,,,
2014-07-02,1.4089,2.0633,,1.8661,,1.7046,2.107,0.9009,,1.6922,,,
2014-07-03,1.4077,2.0633,,1.8683,,1.7039,2.1041,0.8968,,1.7128,,,
2014-07-04,1.4148,2.0666,,1.8639,,1.7105,2.1013,0.8977,,1.7146,,,
2014-07-07,1.4251,2.0709,,1.8763,,1.7229,2.0992,0.8824,,1.7557,,,
2014-07-08,1.4284,2.0641,,1.8813,,1.7201,2.1022,0.8843,,1.7602,,,
2014-07-09,1.4293,2.0631,,1.8854,,1.7157,2.0977,0.8798,,1.7811,,,
2014-07-10,1.4225,2.0689,,1.8907,,1.7201,2.1003,0.8877,,1.7883,,,
2014-07-11,1.4173,2.0615,,1.8825,,1.7071,2.0854,0.8856,,1.7696,,,
2014-07-14,1.4144,2.0784,,1.8869,,1.7064,2.0686,0.8893,,1.7513,,,
2014-07-15,,,,,,,,,,,,,
2014-07-16,1.4235,2.081,,1.8934,,1.7126,2.0675,0.8973,,1.7675,,,
2014-07-17,1.4228,2.0847,,1.8924,,1.7081,2.0602,0.8992,,1.7811,,,
2014-07-18,1.4188,2.0726,,1.8804,,1.7048,2.1857,0.8937,,1.7618,,,
2014-07-21,1.4185,2.0716,,1.8794,,1.6956,2.183,0.8907,,1.7835,,,
2014-07-22,1.4192,2.07,,1.8748,,1.703,2.181,0.8948,,1.7951,,,
2014-07-23,1.422,2.0688,,1.8761,,1.7027,2.1881,0.9028,,1.8012,,,
2014-07-24,1.4196,2.0805,,1.8697,,1.7051,2.1969,0.9074,,1.8059,,,
2014-07-25,1.4199,2.0967,,1.8716,,1.7106,2.2032,0.9058,,1.8141,,,
2014-07-28,,,,,,,,,,,,,
2014-07-29,,,,,,,,,,,,,
2014-07-30,1.4288,2.107,,1.8729,,1.7079,2.1958,0.916,,1.8114,,,
2014-07-31,1.4193,2.1004,,1.8696,,1.6941,2.1749,0.9149,,1.8058,,,
2014-08-01,1.4167,2.0902,,1.8632,,1.6881,2.1636,0.91,,1.783,,,
2014-08-04,1.4283,2.1015,,1.8787,,1.6877,2.167,0.9102,,1.7957,,,
2014-08-05,1.4425,2.0985,,1.8817,,1.6869,2.1719,0.91,,1.8284,,,
2014-08-06,1.4365,2.0938,,1.8748,,1.6894,2.1699,0.909,,1.8316,,,
2014-08-07,1.4313,2.0933,,1.8704,,1.6914,2.1679,0.9085,,1.836,,,
2014-08-08,1.4168,2.0844,,1.8404,,1.6627,2.1556,0.8987,,1.8017,,,
2014-08-11,1.4302,2.0912,,1.8471,,1.669,2.1608,0.9004,,1.8117,,,
2014-08-12,1.4353,2.0909,,1.85,,1.6764,2.1585,0.9015,,1.8071,,,
2014-08-13,1.437,2.1089,,1.851,,1.6929,2.1657,0.9059,,1.8292,,,
2014-08-14,1.4345,2.1072,,1.8598,,1.698,2.1573,0.907,,1.8483,,,
2014-08-15,1.4396,2.1184,,1.8632,,1.7001,2.1475,0.9081,,1.8747,,,
2014-08-18,1.452,2.1109,,1.8625,,1.698,2.1327,0.9156,,1.8865,,,
2014-08-19,1.4556,2.1221,,1.8728,,1.6997,2.128,0.9145,,1.8793,,,
2014-08-20,1.441,2.125,,1.8738,,1.7023,2.1356,0.9089,,1.8398,,,
2014-08-21,1.4522,2.1199,,1.878,,1.7025,2.1052,0.908,,1.8564,,,
2014-08-22,1.4443,2.1233,,1.8796,,1.6917,2.0794,0.9082,,1.8537,,,
2014-08-25,1.4341,2.1254,,1.8737,,1.6671,2.0504,0.9031,,1.8401,,,
2014-08-26,1.4465,2.1163,,1.8729,,1.6638,2.0574,0.9081,,1.8347,,,
2014-08-27,1.4277,2.1197,,1.8817,,1.6725,2.0745,0.906,,1.8329,,,
2014-08-28,1.4191,2.1166,,1.8872,,1.6775,2.0809,0.9027,,1.8102,,,
2014-08-29,1.4114,2.0984,,1.882,,1.6633,2.0645,0.8942,,1.7854,,,
2014-09-01,,,,,,,,,,,,,
2014-09-02,1.4066,2.0915,,1.8819,,1.6608,2.0662,0.893,,1.7986,,,
2014-09-03,1.4084,2.0906,,1.879,,1.6582,2.0698,0.8949,,1.7797,,,
2014-09-04,1.4077,2.0932,,1.8813,,1.6679,2.0876,0.8978,,1.7779,,,
2014-09-05,1.4154,2.0954,,1.8901,,1.6731,2.0741,0.9018,,1.8112,,,
2014-09-08,1.4171,2.1063,,1.8947,,1.6786,2.0668,0.8724,,1.84,,,
2014-09-09,1.4127,2.1054,,1.8943,,1.6831,2.0637,0.8718,,1.8382,,,
2014-09-10,1.4111,2.0977,,1.8887,,1.6859,2.0728,0.8708,,1.8496,,,
2014-09-11,1.4125,2.1034,,1.8836,,1.688,2.0622,0.8678,,1.8394,,,
2014-09-12,1.4088,2.1006,,1.8727,,1.6808,2.0556,0.8702,,1.8381,,,
2014-09-15,1.4004,2.0798,,1.8623,,1.6701,2.0464,0.8625,,1.8265,,,
2014-09-16,,,,,,,,,,,,,
2014-09-17,1.3995,2.0784,,1.86,,1.6688,2.0266,0.8596,,1.8148,,,
2014-09-18,1.3963,2.0719,,1.8663,,1.6667,2.0248,0.857,,1.8055,,,
2014-09-19,1.4013,2.0835,,1.8749,,1.6724,2.0329,0.8639,,1.8427,,,
2014-09-22,1.4021,2.0756,,1.8725,,1.6748,2.0389,0.8599,,1.8317,,,
2014-09-23,1.399,2.0691,,1.8634,,1.6632,2.0278,0.8577,,1.8361,,,
2014-09-24,1.4017,2.0723,,1.8629,,1.6668,2.0239,0.863,,1.83,,,
2014-09-25,1.4074,2.0661,,1.8608,,1.6656,2.0369,0.8674,,1.8238,,,
2014-09-26,1.4033,2.0635,,1.8495,,1.6663,2.0022,0.8628,,1.8239,,,
2014-09-29,1.4058,2.0631,,1.8635,,1.6681,1.9979,0.8607,,1.827,,,
2014-09-30,1.3827,2.0112,,1.8008,,1.6981,2.0134,0.8583,,1.7437,,,
2014-10-01,1.3761,2.0053,,1.8032,,1.6982,2.0054,0.8501,,1.7482,,,
2014-10-02,1.3678,1.9903,,1.7928,,1.693,2.0042,0.8446,,1.7159,,,
2014-10-03,1.3676,1.9912,,1.7898,,1.6966,1.9996,0.8421,,1.7186,,,
2014-10-06,,,,,,,,,,,,,
2014-10-07,1.3615,1.9778,,1.7867,,1.6776,1.9934,0.8306,,1.6694,,,
2014-10-08,1.3411,1.9628,,1.7782,,1.6557,1.9613,0.8142,,1.6017,,,
2014-10-09,1.3518,1.9716,,1.7766,,1.6614,1.9875,0.8213,,1.6385,,,
2014-10-10,1.3376,1.9512,,1.7472,,1.6442,1.9679,0.8137,,1.5928,,,
2014-10-13,1.3276,1.9312,,1.7436,,1.6244,1.9333,0.8033,,1.523,,,
2014-10-14,1.3313,1.922,,1.7373,,1.6129,1.9262,0.9499,,1.4863,,,
2014-10-15,1.3256,1.9022,,1.7228,,1.6084,1.9121,0.9417,,1.4355,,,
2014-10-16,1.3021,1.8757,,1.6993,,1.5806,1.8952,0.9161,,1.347,,,
2014-10-17,1.3208,1.901,,1.7295,,1.6028,1.894,0.9356,,1.467,,,
2014-10-20,1.3351,1.9148,,1.7429,,1.6098,1.908,0.9081,,1.5142,,,
2014-10-21,1.3378,1.9138,,1.7359,,1.5936,1.8979,0.9045,,1.5044,,,
2014-10-22,,,,,,,,,,,,,
2014-10-23,1.3495,1.9233,,1.7435,,1.6105,1.9132,0.9111,,1.5672,,,
2014-10-24,1.3577,1.946,,1.7404,,1.6293,1.945,0.9209,,1.6007,,,
2014-10-27,1.3698,1.9567,,1.7339,,1.636,1.9865,0.9293,,1.6055,,,
2014-10-28,1.3714,1.9645,,1.7342,,1.6393,1.9843,0.9233,,1.5832,,,
2014-10-29,1.3756,1.9753,,1.7478,,1.6478,2.022,0.9305,,1.5984,,,
2014-10-30,1.3856,1.9834,,1.7519,,1.6482,2.0339,0.9366,,1.6313,,,
2014-10-31,1.3928,2.0001,,1.7548,,1.6651,2.0431,0.9444,,1.6581,,,
2014-11-03,1.4038,2.0042,,1.7514,,1.6579,2.0323,0.9461,,1.6483,,,
2014-11-04,1.4058,1.9833,,1.7439,,1.6507,2.0263,0.9436,,1.6574,,,
2014-11-05,1.3989,1.9815,,1.7353,,1.6467,2.0274,0.9356,,1.638,,,
2014-11-06,1.4069,1.9719,,1.7347,,1.6621,2.0298,0.932,,1.63,,,
2014-11-07,1.3906,1.9838,,1.7297,,1.6442,2.0254,0.928,,1.6566,,,
2014-11-10,1.382,1.9907,,1.7314,,1.6333,2.019,0.9164,,1.6607,,,
2014-11-11,1.3742,1.9726,,1.7298,,1.6262,2.0134,0.9103,,1.6483,,,
2014-11-12,1.3841,1.9663,,1.7123,,1.6107,2.0237,0.9084,,1.6306,,,
2014-11-13,1.3831,1.9598,,1.7104,,1.6047,2.0068,0.9082,,1.6025,,,
2014-11-14,1.3699,1.9586,,1.7123,,1.5755,2.0012,0.9026,,1.5954,,,
2014-11-17,1.3574,1.9286,,1.7093,,1.5904,1.9902,0.8713,,1.589,,,
2014-11-18,1.3581,1.9357,,1.7147,,1.5906,1.9959,0.8725,,1.6175,,,
2014-11-19,1.3661,1.9407,,1.7118,,1.5918,1.9943,0.874,,1.619,,,
2014-11-20,1.3537,1.9449,,1.7025,,1.5875,1.9686,0.8723,,1.6057,,,
2014-11-21,1.3519,1.9441,,1.6917,,1.584,1.9587,0.8664,,1.5977,,,
2014-11-24,1.3616,1.9549,,1.7017,,1.5969,1.9849,0.875,,1.6021,,,
2014-11-25,1.3551,1.9599,,1.7066,,1.6177,1.9911,0.8758,,1.6146,,,
2014-11-26,1.3685,1.9695,,1.7145,,1.6118,1.9849,0.8719,,1.5987,,,
2014-11-27,1.3581,1.9621,,1.7073,,1.6111,1.9704,0.8717,,1.5881,,,
2014-11-28,1.3579,1.9621,,1.7016,,1.6052,1.978,0.8659,,1.5766,,,
2014-12-01,1.2868,1.9424,,1.6635,,1.5113,1.9404,0.8376,,1.5146,,,
2014-12-02,1.2954,1.9216,,1.6671,,1.5423,1.9369,0.8414,,1.5137,,,
2014-12-03,1.2843,1.8978,,1.6361,,1.5185,1.9171,0.8345,,1.4864,,,
2014-12-04,1.2722,1.893,,1.6279,,1.5301,1.9209,0.8277,,1.4766,,,
2014-12-05,1.2859,1.8829,,1.6322,,1.529,1.905,0.8315,,1.5087,,,
2014-12-08,1.278,1.9012,,1.6248,,1.522,1.8799,0.8117,,1.5237,,,
2014-12-09,1.2635,1.8961,,1.6253,,1.5008,1.8634,0.8066,,1.4998,,,
2014-12-10,1.2635,1.9035,,1.6362,,1.5305,1.8844,0.807,,1.5229,,,
2014-12-11,1.2477,1.8991,,1.6226,,1.5014,1.8524,0.7951,,1.4936,,,
2014-12-12,1.2373,1.888,,1.6191,,1.4827,1.8411,0.7834,,1.4511,,,
2014-12-15,1.1899,1.8423,,1.5839,,1.4139,1.7861,0.7531,,1.3854,,,
2014-12-16,1.1713,1.8278,,1.5591,,1.4125,1.7501,0.7472,,1.3522,,,
2014-12-17,1.1784,1.8298,,1.5734,,1.4352,1.7539,0.7593,,1.3876,,,
2014-12-18,1.1993,1.8439,,1.5885,,1.4561,1.7608,0.7702,,1.4399,,,
2014-12-19,1.2163,1.8574,,1.6046,,1.485,1.7724,0.7861,,1.4554,,,
2014-12-22,1.2362,1.8727,,1.616,,1.526,1.8086,0.7997,,1.4705,,,
2014-12-23,1.2273,1.8812,,1.6267,,1.5165,1.8306,0.7969,,1.4598,,,
2014-12-24,1.2251,1.8745,,1.6253,,1.5243,1.8391,0.7954,,1.4616,,,
2014-12-25,,,,,,,,,,,,,
2014-12-26,1.2282,1.8813,,1.6482,,1.5242,1.8561,0.7958,,1.4683,,,
2014-12-29,1.2319,1.8809,,1.6487,,1.5318,1.8608,0.7927,,1.478,,,
2014-12-30,1.2296,1.8867,,1.6473,,1.5294,1.8578,0.7891,,1.4639,,,
2014-12-31,1.2578,1.8649,,1.6087,,1.5424,1.8354,0.8352,,1.4544,,,
2015-01-01,,,,,,,,,,,,,
2015-01-02,1.2595,1.8595,,1.6054,,1.5368,1.8129,0.8327,,1.4544,,,
2015-01-05,1.262,1.8526,,1.5864,,1.5158,1.7988,0.8276,,1.4555,,,
2015-01-06,1.2433,1.8383,,1.5572,,1.492,1.7897,0.8149,,1.4364,,,
2015-01-07,1.2452,1.8426,,1.5455,,1.4821,1.7877,0.8136,,1.464,,,
